,make,model,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
1163,0,Vitara Brezza ZDi Plus AMT Dual Tone,2018,9996.0,35000,0,0,1,0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
1164,0,Swift VDI,2011,3360.0,210000,0,0,0,0,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
1165,0,800 Std BSII,2003,420.0,35000,1,0,0,1,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
1166,0,Ritz VDi,2009,2160.0,85000,0,0,0,2,21.1,1248.0,73.9,113Nm@ 4500rpm,5.0
1167,0,Wagon R VXi BSII,2012,2700.0,80000,1,0,0,0,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
1168,13,New C-Class 220 CDI AT,2012,16800.0,50000,0,0,1,0,14.84,2143.0,170.0,400Nm@ 1400-2800rpm,5.0
1169,3,i20 Era Diesel,2009,4080.0,40000,0,0,0,0,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0
1170,4,Innova 2.5 GX 8 STR,2010,6600.0,216000,0,0,0,0,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0
1171,0,Wagon R VXI BS IV,2017,4800.0,65000,1,0,0,1,20.51,998.0,67.04,90Nm@ 3500rpm,5.0
1172,3,Getz GLE,2006,1080.0,100000,1,0,0,2,15.3,1341.0,83.0,115Nm@ 3200rpm,5.0
1173,0,Ciaz VDi Plus SHVS,2015,7800.0,84000,0,0,0,0,28.09,1248.0,88.5,200Nm@ 1750rpm,5.0
1174,4,Innova 2.5 G (Diesel) 7 Seater BS IV,2012,8760.0,210000,0,0,0,0,12.99,2494.0,100.0,200Nm@ 1400-3400rpm,7.0
1175,9,Aveo U-VA 1.2 LS,2010,1500.0,60000,1,0,0,0,15.26,1150.0,74.9,110Nm@ 4400rpm,5.0
1176,3,Getz GLE,2006,972.0,100000,1,0,0,3,15.3,1341.0,83.0,115Nm@ 3200rpm,5.0
1177,0,Swift Glam,2007,2040.0,78000,1,0,0,1,16.1,1298.0,88.2,"11.5@ 4,500(kgm@ rpm)",5.0
1178,2,City 1.5 EXI,2002,972.0,161000,1,0,0,3,13.0,1493.0,100.0,13.1kgm@ 4600rpm,5.0
1179,0,Alto LX,2005,1140.0,70000,1,0,0,2,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
1180,8,Nano Cx BSIV,2010,660.0,50000,1,0,0,2,26.0,624.0,35.0,"48@ 3,000+/-500(NM@ rpm)",4.0
1181,6,Lodgy World Edition 110PS,2017,10560.0,65000,0,0,0,0,19.98,1461.0,108.5,245Nm@ 1750rpm,8.0
1182,6,KWID RXL,2015,2400.0,50000,1,0,0,0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
1183,0,Wagon R VXI 1.2,2019,5760.0,25000,1,0,0,0,20.52,1197.0,81.8,113Nm@ 4200rpm,5.0
1184,7,Bolero 2011-2019 Plus AC,2013,5760.0,100000,0,0,0,0,15.96,2523.0,62.1,195Nm@ 1440-2200rpm,9.0
1185,3,i20 1.2 Asta,2018,8400.0,6000,1,0,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
1186,2,BRV i-DTEC V MT,2016,10200.0,72113,0,0,0,0,21.9,1498.0,98.6,200Nm@ 1750rpm,7.0
1187,8,Indigo CR4,2012,3600.0,40000,0,0,0,0,23.57,1396.0,70.0,140Nm@ 1800-3000rpm,5.0
1188,3,i20 1.2 Asta Option,2017,7800.0,8000,1,0,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
1189,0,Ritz VXI,2010,2640.0,20000,1,0,0,0,21.1,1197.0,85.8,114Nm@ 4000rpm,5.0
1190,8,Indigo CS LS (TDI) BS-III,2014,3600.0,45000,0,0,0,0,19.09,1405.0,69.01,135Nm@ 2500rpm,5.0
1191,0,Swift Dzire VDI,2014,5400.0,80000,0,0,0,0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
1192,0,Swift VDI BSIV,2014,4800.0,90000,0,0,0,0,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0
1193,0,S-Cross 2017-2020 Alpha DDiS 200 SH,2018,12360.0,25000,0,0,0,0,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0
1194,8,Manza Aura Quadrajet,2010,2280.0,100000,0,0,0,1,18.8,1248.0,90.0,200Nm@ 1750-3000rpm,5.0
1195,5,Fiesta 1.4 Duratec EXI,2006,1680.0,60000,1,0,0,1,16.6,1388.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
1196,3,i20 Active S Diesel,2018,9600.0,30000,0,0,0,0,21.19,1396.0,88.76,219.66nm@ 1500-2750rpm,5.0
1197,7,Scorpio LX 2.6 Turbo,2007,2759.9880000000003,120000,0,0,0,2,10.5,2609.0,120.0,290Nm@ 1800-2800rpm,7.0
1198,8,Safari DICOR 2.2 EX 4x2,2011,3600.0,80000,0,0,0,1,13.93,2179.0,138.03,320Nm@ 1700-2700rpm,7.0
1199,16,Vento Diesel Highline,2011,4500.0,69000,0,0,0,1,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5.0
1200,9,Beat LT,2010,1680.0,75000,1,0,0,0,18.6,1199.0,79.4,108Nm@ 4400rpm,5.0
1201,0,Alto LX,2004,720.0,113000,1,0,0,1,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
1202,3,Xcent 1.1 CRDi S Option,2014,5040.0,90000,0,0,0,1,24.4,1120.0,71.01,180.4Nm@ 1750-2500rpm,5.0
1203,6,Pulse RxZ,2012,3600.0,100000,0,0,0,2,23.08,1461.0,63.12,160Nm@ 2000rpm,5.0
1204,8,Indica Vista Quadrajet VX,2012,1800.0,110000,0,0,0,0,22.3,1248.0,74.0,190Nm@ 1750-3000rpm,5.0
1205,5,EcoSport 1.5 TDCi Titanium Plus BSIV,2015,7200.0,90000,0,0,0,0,22.77,1498.0,98.59,205Nm@ 1750-3250rpm,5.0
1206,5,Figo Diesel Titanium,2011,2459.988,100000,0,0,0,1,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0
1207,3,Xcent 1.2 CRDi SX,2017,7500.0,50000,0,0,0,0,25.4,1186.0,73.97,190.25nm@ 1750-2250rpm,5.0
1208,10,Grande Punto 1.3 Emotion Pack 90HP (Diesel),2011,3360.0,200000,0,0,0,0,20.5,1248.0,91.7,209Nm@ 2000rpm,5.0
1209,3,Santa Fe 2WD AT,2014,12600.0,146000,0,0,1,1,13.01,2199.0,194.3,436.39Nm@ 1800-2500rpm,7.0
1210,9,Optra Magnum 1.6 LT Petrol,2009,3000.0,80000,1,0,0,1,12.9,1598.0,102.5,148Nm@ 4000rpm,5.0
1211,8,New Safari DICOR 2.2 EX 4x2,2010,6420.0,96443,0,0,0,1,11.57,2179.0,138.1,320Nm@ 1700-2700rpm,7.0
1212,2,ord 2.4 AT,2009,4800.0,100000,1,0,1,1,11.7,2354.0,177.6,222Nm@ 4300rpm,5.0
1213,0,Swift AMT VXI,2019,7320.0,10000,1,0,1,0,21.21,1197.0,81.8,113Nm@ 4200rpm,5.0
1214,0,Swift Dzire VDI,2014,6119.988,110000,0,0,0,0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
1215,8,Safari Storme VX,2014,6252.0,86000,0,0,0,1,14.0,2179.0,138.1,320Nm@ 1700-2700rpm,7.0
1216,0,Swift Dzire VDI,2014,6132.0,100000,0,0,0,0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
1217,3,i20 Sportz 1.4 CRDi,2014,5412.0,91000,0,0,0,0,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0
1218,3,i10 Sportz,2009,2040.0,100000,1,0,0,0,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5.0
1219,0,Swift Dzire VDI,2013,5400.0,120000,0,0,0,1,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
1220,2,City 1.5 V Elegance,2011,4500.0,90000,1,0,0,1,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0
1221,0,Alto 800 LXI,2016,3660.0,60000,1,0,0,1,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
1222,6,KWID RXT,2016,3780.0,51500,1,0,0,0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
1223,9,Sail 1.3 LS,2016,3000.0,60000,0,0,0,1,22.1,1248.0,74.0,190Nm@ 1750rpm,5.0
1224,5,Figo Diesel EXI,2012,2400.0,104500,0,0,0,1,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0
1225,5,EcoSport 1.5 Diesel Titanium Plus BSIV,2018,11400.0,30000,0,0,0,0,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5.0
1226,6,Duster 110PS Diesel RxL,2012,4800.0,120000,0,0,0,2,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
1227,0,Swift ZDi,2014,6119.988,100000,0,0,0,1,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
1228,2,Civic 1.8 V MT,2008,4500.0,90000,1,0,0,2,13.5,1799.0,130.0,172Nm@ 4300rpm,5.0
1229,0,Wagon R LXI,2005,1800.0,150000,1,0,0,2,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
1230,0,Wagon R AX,2006,900.0,60000,1,0,1,0,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
1231,3,Verna 1.4 VTVT,2015,5580.0,50000,1,0,0,1,17.43,1396.0,105.5,135.3Nm@ 5000rpm,5.0
1232,3,Grand i10 1.2 CRDi Asta,2019,8400.0,10000,0,0,0,0,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5.0
1233,7,Scorpio 1.99 S10,2015,11400.0,120000,0,0,0,2,15.4,1997.0,120.0,280Nm@ 1800-2800rpm,7.0
1234,3,i20 1.2 Asta,2017,7320.0,40000,1,0,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
1235,0,Alto 800 LXI,2014,2820.0,50000,1,0,0,0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
1236,0,Eeco 5 Seater AC BSIV,2017,3960.0,90000,1,0,0,0,15.37,1196.0,73.0,101Nm@ 3000rpm,5.0
1237,18,Terrano XE 85 PS,2014,5664.0,90000,0,0,0,0,20.45,1461.0,83.8,200Nm@ 1900rpm,5.0
1238,0,Swift VXI,2019,7020.0,10000,1,0,0,0,21.21,1197.0,81.8,113Nm@ 4200rpm,5.0
1239,7,Supro LX 8 Str,2018,6000.0,10000,0,0,0,0,23.5,909.0,45.0,98Nm@ 1600-3000rpm,8.0
1240,0,Alto K10 VXI,2019,4320.0,27000,1,0,0,0,23.95,998.0,67.05,90Nm@ 3500rpm,5.0
1241,0,Swift Dzire VDI,2016,7788.0,70000,0,0,0,0,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
1242,0,Omni MPI CARGO BSIV,2017,2400.0,50000,1,0,0,0,16.8,796.0,34.2,59Nm@ 2500rpm,5.0
1243,3,Grand i10 CRDi Magna,2014,4800.0,110000,0,0,0,0,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0
1244,0,Celerio VDi,2015,3000.0,100000,0,0,0,1,27.62,793.0,47.0,125Nm@ 2000rpm,5.0
1245,7,Marazzo M6,2018,14400.0,50000,0,0,0,0,17.3,1497.0,121.0,300Nm@ 1750-2500rpm,7.0
1246,0,Swift Vdi BSIII,2009,3000.0,105000,0,0,0,1,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0
1247,4,Innova 2.5 GX (Diesel) 8 Seater,2013,9839.988,110000,0,0,0,0,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,8.0
1248,7,XUV500 W8 2WD,2014,9600.0,60000,0,0,0,1,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
1249,5,Ecosport 1.0 Ecoboost Titanium Optional,2013,5148.0,49102,1,1,0,1,18.88,999.0,123.37,170Nm@ 1400-4500rpm,5.0
1250,3,Santro Xing GLS,2010,1800.0,60000,1,0,0,2,17.92,1086.0,62.1,96.1Nm@ 3000rpm,5.0
1251,9,Beat Diesel LT,2012,2040.0,90000,0,0,0,0,25.44,936.0,57.6,150Nm@ 1750rpm,5.0
1252,2,Brio Exclusive Edition,2014,4020.0,33033,1,1,0,0,19.4,1198.0,86.8,109Nm@ 4500rpm,5.0
1253,3,Grand i10 AT Asta,2015,5580.0,63063,1,1,1,0,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0
1254,6,Duster 110PS Diesel RxL,2013,4320.0,81000,0,0,0,1,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
1255,3,Xcent 1.2 CRDi SX,2018,6840.0,80000,0,0,0,0,25.4,1186.0,73.97,190.25nm@ 1750-2250rpm,5.0
1256,6,Duster 110PS Diesel RxZ,2012,4200.0,105000,0,0,0,1,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
1257,0,Ertiga BSIV VXI,2017,8400.0,227000,1,0,0,0,17.5,1373.0,91.1,130Nm@ 4000rpm,7.0
1258,6,Duster 110PS Diesel RxZ,2012,4500.0,100000,0,0,0,1,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
1259,0,Eeco CNG 5 Seater AC BSIV,2019,5400.0,60000,3,0,0,0,21.94 km/kg,1196.0,61.7,85Nm@ 3000rpm,5.0
1260,3,i20 Magna 1.4 CRDi (Diesel),2013,3900.0,70000,0,0,0,2,21.9,1396.0,88.76,219.6Nm@ 1500-2750rpm,5.0
1261,16,Vento Diesel Comfortline,2011,3120.0,120000,0,0,0,2,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5.0
1262,0,Alto LXi BSIII,2009,1560.0,80000,1,0,0,2,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
1263,8,New Safari DICOR 2.2 EX 4x2,2008,1800.0,120000,0,0,0,3,11.57,2179.0,138.1,320Nm@ 1700-2700rpm,7.0
1264,3,Santro Xing GLS,2014,2640.0,40000,1,0,0,0,17.92,1086.0,62.1,96.1Nm@ 3000rpm,5.0
1265,3,i10 Magna 1.2 iTech SE,2014,3300.0,53000,1,0,0,0,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0
1266,0,Swift LDI Optional,2017,5460.0,60000,0,0,0,0,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0
1267,3,i20 1.2 Magna Executive,2017,6840.0,30000,1,0,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
1268,16,Vento Diesel Highline,2013,3960.0,100000,0,0,0,2,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5.0
1269,4,Innova Crysta 2.4 VX MT BSIV,2018,18912.0,70000,0,0,0,0,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,7.0
1270,0,Ertiga ZDI,2012,5400.0,98000,0,0,0,3,20.77,1248.0,88.8,200Nm@ 1750rpm,7.0
1271,3,EON Magna Plus,2014,3000.0,60000,1,0,0,0,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
1272,3,i10 Sportz,2010,1980.0,80000,1,0,0,2,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5.0
1273,7,Ssangyong Rexton RX7,2013,9600.0,117000,0,1,1,0,11.18,2696.0,184.0,402Nm@ 1600-3000rpm,7.0
1274,2,Jazz 1.2 V i VTEC,2018,8160.0,8576,1,1,0,0,18.7,1199.0,88.7,110Nm@ 4800rpm,5.0
1275,8,Tigor 1.2 Revotron XZA,2017,6300.0,19723,1,1,1,0,20.3,1199.0,84.0,114Nm@ 3500rpm,5.0
1276,2,City 1.5 V MT Sunroof,2016,9900.0,21446,1,1,0,0,16.8,1497.0,116.3,146Nm@ 4800rpm,5.0
1277,0,S-Cross 2017-2020 Sigma DDiS 200 SH,2017,9000.0,52289,0,1,0,0,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0
1278,7,Scorpio S4 Plus,2017,11400.0,52236,0,1,0,0,15.4,2179.0,120.0,280Nm@ 1800-2800rpm,7.0
1279,7,Scorpio S4 Plus 4WD,2017,11400.0,54470,0,1,0,0,15.4,2179.0,120.0,280Nm@ 1800-2800rpm,7.0
1280,3,i20 1.4 CRDi Magna,2017,8100.0,25471,0,1,0,0,21.9,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0
1281,8,Tiago XT,2019,5880.0,33928,1,1,0,0,23.84,1199.0,84.48,113Nm@ 3300rpm,5.0
1282,7,TUV 300 T4 Plus,2018,9300.0,59736,0,1,0,0,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0
1283,2,City 1.5 V MT,2009,4200.0,54290,1,1,0,0,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0
1284,2,Brio S MT,2016,5700.0,2118,1,1,0,0,19.4,1198.0,86.8,109Nm@ 4500rpm,5.0
1285,7,Scorpio S4 7 Seater,2017,11400.0,61379,0,1,0,0,15.4,2179.0,120.0,280Nm@ 1800-2800rpm,7.0
1286,2,City i-VTEC S,2010,4200.0,58544,1,1,0,1,17.4,1497.0,117.3,145Nm@ 4600rpm,5.0
1287,0,Wagon R VXI,2016,4800.0,74381,1,1,0,0,21.79,998.0,67.05,90Nm@ 3500rpm,5.0
1288,0,800 DX 5 Speed,2001,900.0,35000,1,0,0,2,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
1289,5,Ecosport 1.5 DV5 MT Titanium,2017,10200.0,63982,0,1,0,0,22.7,1498.0,89.84,204Nm@ 2000-2750rpm,5.0
1290,0,Wagon R VXI,2008,2100.0,65000,1,1,0,1,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
1291,7,Bolero 2011-2019 SLE,2014,6840.0,74000,0,1,0,0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
1292,6,Duster 110PS Diesel RxZ,2013,6300.0,56429,0,1,0,1,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
1293,3,i10 Magna 1.2 iTech SE,2012,3240.0,56000,1,0,0,0,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0
1294,3,Santro Magna,2019,5219.988,19500,1,1,0,0,20.3,1086.0,68.07,99.07Nm@ 4500rpm,5.0
1295,3,i20 Asta Option 1.2,2015,5940.0,30000,1,1,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
1296,3,i20 Asta Option 1.4 CRDi,2016,6900.0,53000,0,1,0,0,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0
1297,3,Xcent 1.2 VTVT S,2017,7200.0,5000,1,0,0,0,20.14,1197.0,81.86,113.75nm@ 4000rpm,5.0
1298,3,Verna 1.6 VTVT S Option,2015,8400.0,25000,1,0,0,0,17.01,1591.0,121.4,154.9Nm@ 4200rpm,5.0
1299,2,City i DTec V,2014,6720.0,72000,0,1,0,0,26.0,1498.0,98.6,200Nm@ 1750rpm,5.0
1300,7,Bolero DI AC BSIII,2005,3000.0,80000,0,0,0,0,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7.0
1301,1,Rapid 1.6 MPI Ambition Plus,2013,4919.988,29000,1,0,0,1,15.0,1598.0,103.5,153Nm@ 3800rpm,5.0
1302,18,Terrano XL D Option,2016,5940.0,56832,0,1,0,0,19.87,1461.0,83.14,200Nm@ 1750rpm,5.0
1303,3,Elite i20 Petrol Asta,2014,5640.0,30528,1,1,0,0,18.6,1197.0,81.86,114.73nm@ 4000rpm,5.0
1304,2,Amaze S Diesel,2013,4200.0,65285,0,1,0,0,24.7,1498.0,98.63,200Nm@ 1750rpm,5.0
1305,4,Innova Crysta 2.4 G MT 8 STR,2020,18720.0,20102,0,1,0,0,13.68,2393.0,147.51,343Nm@ 1400-2800rpm,8.0
1306,2,Jazz 1.2 S i VTEC,2015,5760.0,43000,1,1,0,0,18.7,1199.0,88.7,110Nm@ 4800rpm,5.0
1307,4,Etios Liva 1.4 GD,2013,3240.0,52380,0,1,0,0,23.59,1364.0,67.04,170Nm@ 1800-2400rpm,5.0
1308,7,Bolero B2,2018,7920.0,74250,0,1,0,0,21.0,1498.0,74.96,210nm@ 1600-2200rpm,7.0
1309,0,Ignis 1.2 AMT Alpha BSIV,2017,5880.0,57247,1,1,1,0,20.89,1197.0,81.8,113Nm@ 4200rpm,5.0
1310,0,Vitara Brezza ZDi Plus,2017,9600.0,52000,0,0,0,0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
1311,18,Sunny XV,2011,4200.0,47000,1,0,0,1,16.95,1498.0,97.7,134Nm@ 4000rpm,5.0
1312,5,Fiesta EXi 1.4 TDCi Ltd,2011,2040.0,80000,0,0,0,2,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
1313,8,Indica Vista Aqua 1.3 Quadrajet,2011,1500.0,85000,0,0,0,1,18.0,1248.0,75.0,190 Nm at 1750  rpm ,5.0
1314,0,Swift Dzire VDi,2012,4800.0,100000,0,0,0,0,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0
1315,18,Sunny XV,2011,3000.0,110000,1,0,0,0,16.95,1498.0,97.7,134Nm@ 4000rpm,5.0
1316,10,Linea Emotion (Diesel),2010,2280.0,178000,0,0,0,1,20.4,1248.0,91.7,209Nm@ 2000rpm,5.0
1317,0,Alto LX,2010,1500.0,120000,1,0,0,2,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
1318,12,Compass 2.0 Limited 4X4,2017,23400.0,70000,0,0,0,0,16.3,1956.0,170.0,350Nm@ 1750-2500rpm,5.0
1319,15,Q5 2.0 TDI,2011,15600.0,120000,0,0,1,0,12.8,1968.0,167.6,350Nm@ 1750-2500rpm,5.0
1320,4,Innova 2.5 G4 Diesel 8-seater,2010,9432.0,155000,0,0,0,2,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0
1321,0,Wagon R VXI BS IV,2015,4020.0,30000,1,0,0,0,20.51,998.0,67.04,90Nm@ 3500rpm,5.0
1322,0,Wagon R LXI Minor,2009,1379.988,60000,1,0,0,2,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0
1323,16,Polo Diesel Comfortline 1.2L,2012,2759.9880000000003,70000,0,0,0,3,22.07,1199.0,73.9,180Nm@ 2000rpm,5.0
1324,3,i20 2015-2017 Asta 1.4 CRDi,2017,8772.0,40000,0,0,0,0,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0
1325,3,Verna 1.6 SX,2012,4740.0,120000,0,0,0,0,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0
1326,0,Swift Dzire VDI,2015,6000.0,120000,0,0,0,0,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
1327,3,EON Era Plus,2014,2640.0,50000,1,0,0,2,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
1328,5,Figo Diesel Celebration Edition,2013,2880.0,100000,0,0,0,0,20.0,1399.0,68.1,160Nm@ 2000rpm,5.0
1329,3,i20 1.4 CRDi Asta,2010,2580.0,120000,0,0,0,2,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0
1330,0,Swift VDI,2012,4800.0,90000,0,0,0,1,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
1331,0,Zen Estilo VXI BSIV,2012,2292.0,90000,1,0,0,0,19.0,998.0,67.1,90Nm@ 3500rpm,5.0
1332,7,Xylo D4 BSIII,2013,4212.0,100000,0,0,0,1,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,8.0
1333,8,Nano XTA,2015,3000.0,20000,1,0,1,0,21.9,624.0,37.48,51Nm@ 4000rpm,4.0
1334,3,Verna CRDi SX ABS,2009,2520.0,90000,0,0,0,1,18.1,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0
1335,4,Etios VX,2011,3600.0,120000,1,0,0,2,17.6,1496.0,88.7,132Nm@ 3000rpm,5.0
1336,5,Figo Aspire 1.5 TDCi Trend,2017,8400.0,35000,0,0,0,0,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0
1337,3,Sonata CRDi M/T,2010,6000.0,120000,0,0,0,1,11.8,1991.0,150.0,32.1kgm@ 2000rpm,5.0
1338,0,800 AC BSIII,2002,1440.0,120000,1,0,0,0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
1339,3,Elite i20 Asta Option Diesel,2019,10200.0,10000,0,0,0,0,22.54,1396.0,88.76,224nm@ 1500-2750rpm,5.0
1340,2,WR-V i-DTEC VX,2017,9240.0,65000,0,0,0,1,25.5,1498.0,98.6,200Nm@ 1750rpm,5.0
1341,2,Civic 1.8 S MT,2007,2940.0,90000,1,0,0,2,13.5,1799.0,130.0,172Nm@ 4300rpm,5.0
1342,0,Alto K10 2010-2014 VXI,2012,3000.0,90000,1,0,0,0,20.92,998.0,67.1,90Nm@ 3500rpm,5.0
1343,3,i20 Active SX Diesel,2016,7812.0,42323,0,1,0,0,21.19,1396.0,88.76,219.66nm@ 1500-2750rpm,5.0
1344,2,City V MT,2013,5760.0,42462,1,1,0,0,16.8,1497.0,116.3,146Nm@ 4800rpm,5.0
1345,0,Swift VDI BSIV,2015,5640.0,54723,0,1,0,0,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0
1346,2,Jazz 1.5 V i DTEC,2016,6000.0,30000,0,0,0,0,27.3,1498.0,98.6,200Nm@ 1750rpm,5.0
1347,17,X1 sDrive20d M Sport,2011,12900.0,42545,0,1,1,0,19.62,1998.0,190.0,400nm@ 1750-2500rpm,5.0
1348,0,S-Cross 2017-2020 Delta DDiS 200 SH,2016,8280.0,32000,0,1,0,0,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0
1349,0,Ignis 1.2 Delta BSIV,2018,5760.0,20375,1,1,0,0,20.89,1197.0,81.8,113Nm@ 4200rpm,5.0
1350,0,Swift ZDI Plus,2013,5400.0,43978,0,1,0,1,28.4,1248.0,74.0,190Nm@ 2000rpm,5.0
1351,0,Vitara Brezza VDi Option,2018,9240.0,50000,0,0,0,0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
1352,7,Bolero B4,2015,5340.0,40200,0,1,0,0,21.0,1498.0,74.96,210nm@ 1600-2200rpm,7.0
1353,3,i20 1.2 Asta Option,2018,8400.0,30000,1,0,0,0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
1354,0,Ertiga ZDI,2014,6720.0,90000,0,0,0,0,20.77,1248.0,88.8,200Nm@ 1750rpm,7.0
1355,5,Ecosport Sports Diesel,2013,5700.0,48000,0,1,0,1,21.7,1498.0,98.96,215Nm@ 1750-2500rpm,5.0
1356,2,Amaze E Diesel BSIV,2014,5580.0,27233,0,1,0,0,27.4,1498.0,98.63,200Nm@ 1750rpm,5.0
1357,0,Swift Dzire Tour LDI,2017,6240.0,28832,0,1,0,0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
1358,8,Manza Aura Safire,2011,2700.0,35000,1,0,0,0,15.0,1368.0,90.0,116Nm@ 4750rpm,5.0
1359,0,Ertiga ZXI,2015,8400.0,35000,1,0,0,0,16.02,1373.0,93.7,130Nm@ 4000rpm,7.0
1360,0,Vitara Brezza VDi,2017,9360.0,40000,0,0,0,0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
1361,2,City 2017-2020 GXi,2006,1117.8,80000,1,0,0,1,17.7,1497.0,78.0,"12.7@ 2,700(kgm@ rpm)",5.0
1362,7,Quanto C4,2016,4836.0,30000,0,0,0,1,17.21,1493.0,100.0,240Nm@ 1600-2800rpm,7.0
1363,3,i10 Era,2009,2759.9880000000003,50000,1,0,0,1,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0
1364,0,Swift Dzire VDI,2016,6300.0,40000,0,0,0,1,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
1365,0,Ertiga VXI,2014,6720.0,25000,1,0,0,0,16.02,1373.0,93.7,130Nm@ 4000rpm,7.0
